session_id,services,services_str
613_2024-09-19 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
613_2025-01-09 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
613_2025-03-22 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
614_2023-03-28 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
614_2023-04-30 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
614_2024-01-02 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
614_2024-04-05 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
614_2024-07-30 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
614_2025-02-03 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
614_2025-08-16 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
615_2023-05-09 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
615_2023-07-20 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
615_2023-09-03 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
615_2023-10-11 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
615_2024-05-29 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
615_2024-12-30 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
615_2025-06-10 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
615_2025-07-02 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
615_2025-07-14 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
615_2025-08-17 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
615_2025-09-08 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
615_2025-11-03 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
616_2022-12-09 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
616_2023-03-11 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
616_2023-05-16 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
616_2023-06-07 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
616_2023-07-14 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
616_2023-07-22 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
616_2023-08-10 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
616_2023-10-28 15:00:00,"[20, 17, 6, 9, 16]","20,17,6,9,16"
616_2023-12-25 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
616_2024-02-07 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
616_2024-06-04 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
616_2024-11-27 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
616_2024-12-19 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
616_2025-04-16 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
616_2025-06-06 15:00:00,"[20, 17, 6, 9, 18]","20,17,6,9,18"
616_2025-06-18 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
616_2025-10-13 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
617_2023-04-17 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
617_2024-01-22 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
617_2024-03-08 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
617_2024-04-17 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
617_2024-08-01 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
617_2024-09-22 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
617_2024-11-03 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
617_2025-03-09 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
617_2025-04-11 15:00:00,"[20, 17, 6, 9, 2]","20,17,6,9,2"
617_2025-06-03 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
617_2025-07-18 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
617_2025-11-07 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
618_2022-11-22 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
618_2023-01-17 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
618_2024-05-03 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
618_2024-06-16 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
618_2024-08-12 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
618_2025-05-31 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
618_2025-08-18 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
618_2025-08-22 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
619_2023-01-03 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
619_2023-02-06 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
619_2023-03-08 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
619_2023-03-09 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
619_2023-03-12 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
619_2023-07-22 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
619_2023-10-23 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
619_2023-12-19 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
619_2023-12-23 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
619_2024-11-21 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
619_2024-12-26 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
619_2025-02-21 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
619_2025-03-02 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
619_2025-04-17 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
619_2025-05-15 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
619_2025-08-12 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
619_2025-08-23 15:00:00,"[20, 17, 6, 9, 8]","20,17,6,9,8"
61_2023-01-07 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
61_2023-06-27 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
61_2023-07-26 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
61_2023-09-30 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
61_2023-10-21 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
61_2023-12-09 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
61_2024-02-19 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
61_2024-02-25 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
61_2024-04-09 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
61_2025-01-17 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
61_2025-04-15 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
620_2022-11-18 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
620_2023-02-27 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
620_2023-03-11 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
620_2023-06-12 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
620_2023-09-07 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
620_2023-10-26 15:00:00,"[20, 17, 6, 9, 14]","20,17,6,9,14"
620_2024-02-08 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
620_2024-04-20 15:00:00,"[20, 17, 6, 9, 19]","20,17,6,9,19"
620_2024-10-03 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
620_2024-11-05 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
620_2025-01-05 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
620_2025-03-27 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
620_2025-06-08 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
620_2025-06-27 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
620_2025-10-04 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
621_2022-12-17 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
621_2023-08-10 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
621_2023-10-21 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
621_2024-01-14 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
621_2024-03-26 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
621_2024-03-28 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
621_2024-04-07 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
621_2024-05-28 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
621_2024-10-21 15:00:00,"[20, 17, 6, 9, 2]","20,17,6,9,2"
621_2025-01-21 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
621_2025-06-23 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
621_2025-09-03 15:00:00,"[20, 17, 6, 9, 18]","20,17,6,9,18"
622_2023-06-08 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
622_2023-07-24 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
622_2023-09-16 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
622_2024-01-06 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
622_2024-08-18 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
622_2024-10-13 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
622_2024-11-30 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
622_2025-01-19 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
622_2025-01-27 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
622_2025-06-16 15:00:00,"[20, 17, 6, 9, 8]","20,17,6,9,8"
622_2025-07-21 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
622_2025-09-08 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
623_2023-02-04 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
623_2023-06-16 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
623_2023-12-17 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
623_2024-04-12 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
623_2024-04-13 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
623_2024-04-27 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
623_2024-08-31 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
623_2024-11-01 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
623_2024-12-22 15:00:00,"[20, 17, 6, 9, 11]","20,17,6,9,11"
623_2025-06-17 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
624_2023-02-21 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
624_2023-04-20 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
624_2023-08-31 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
624_2023-12-24 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
624_2024-04-14 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
624_2024-07-09 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
624_2024-08-02 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
624_2024-10-13 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
624_2024-10-21 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
624_2024-12-22 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
624_2025-06-19 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
624_2025-08-25 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
624_2025-09-16 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
625_2023-01-19 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
625_2023-02-07 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
625_2024-01-06 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
625_2024-04-01 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
625_2024-04-13 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
625_2024-05-31 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
625_2024-07-07 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
625_2024-07-27 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
625_2024-07-31 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
625_2024-09-02 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
625_2024-09-09 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
625_2025-02-03 15:00:00,"[20, 17, 6, 9, 5]","20,17,6,9,5"
625_2025-07-01 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
625_2025-07-15 15:00:00,"[20, 17, 6, 9, 12]","20,17,6,9,12"
625_2025-11-03 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
626_2023-04-20 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
626_2023-11-16 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
626_2024-08-16 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
626_2024-11-18 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
626_2025-02-06 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
627_2022-12-26 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
627_2023-05-01 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
627_2023-07-15 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
627_2023-11-13 15:00:00,"[20, 17, 6, 9, 18]","20,17,6,9,18"
627_2023-11-21 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
627_2023-12-02 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
627_2023-12-04 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
627_2023-12-08 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
627_2024-03-29 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
627_2024-09-07 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
627_2024-10-21 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
627_2024-12-12 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
627_2025-01-28 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
628_2023-08-22 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
628_2023-08-24 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
628_2024-04-05 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
628_2024-05-24 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
628_2024-10-02 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
628_2024-12-16 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
628_2025-02-10 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
628_2025-03-15 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
629_2023-06-14 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
629_2024-10-17 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
629_2025-04-04 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
629_2025-05-19 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
629_2025-10-07 15:00:00,"[20, 17, 6, 9, 19]","20,17,6,9,19"
62_2023-04-26 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
62_2023-06-11 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
62_2023-07-17 15:00:00,"[20, 17, 6, 9, 4]","20,17,6,9,4"
62_2024-08-11 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
62_2025-03-23 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
62_2025-05-05 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
62_2025-10-12 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
62_2025-11-11 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
630_2023-04-07 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
630_2023-06-01 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
630_2023-08-16 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
630_2023-09-17 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
630_2024-01-20 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
630_2024-02-01 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
630_2024-06-28 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
630_2025-08-03 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
630_2025-08-26 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
630_2025-10-24 15:00:00,"[9, 20, 17, 12, 13]","9,20,17,12,13"
631_2022-12-09 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
631_2022-12-10 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
631_2024-05-03 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
631_2024-06-24 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
631_2024-11-15 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
631_2025-07-27 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
631_2025-09-10 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
631_2025-09-25 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
632_2022-11-30 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
632_2023-03-18 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
632_2024-02-04 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
632_2024-03-06 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
632_2024-03-18 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
632_2024-04-15 15:00:00,"[20, 17, 6, 9, 1]","20,17,6,9,1"
632_2024-10-19 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
632_2025-03-23 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
633_2023-01-10 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
633_2023-03-29 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
633_2023-05-14 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
633_2023-07-12 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
633_2023-07-23 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
633_2023-11-12 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
633_2024-01-12 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
633_2024-07-16 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
633_2024-10-02 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
634_2023-04-12 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
634_2023-04-19 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
634_2023-04-23 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
634_2023-09-24 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
634_2023-10-05 15:00:00,"[20, 17, 6, 9, 7]","20,17,6,9,7"
634_2023-12-16 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
634_2024-03-21 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
634_2024-04-21 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
634_2024-07-22 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
634_2024-10-14 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
634_2024-11-30 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
634_2025-01-24 15:00:00,"[20, 17, 6, 9, 10]","20,17,6,9,10"
635_2023-01-16 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
635_2023-03-16 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
635_2023-04-09 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
635_2023-05-05 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
635_2023-06-15 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
635_2023-08-22 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
635_2023-08-28 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
635_2024-03-03 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
635_2024-06-16 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
635_2024-06-21 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
635_2024-10-16 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
635_2025-06-04 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
635_2025-06-12 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
635_2025-07-02 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
635_2025-07-05 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
635_2025-09-02 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
636_2022-12-24 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
636_2023-03-19 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
636_2023-10-24 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
636_2023-11-27 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
636_2024-04-24 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
636_2024-06-08 15:00:00,"[20, 17, 6, 9, 12]","20,17,6,9,12"
636_2024-11-16 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
636_2024-11-22 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
636_2024-11-23 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
636_2024-12-06 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
636_2025-07-19 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
636_2025-07-28 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
636_2025-09-25 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
636_2025-10-28 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
637_2023-06-27 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
637_2023-08-23 15:00:00,"[13, 10, 1, 4, 18]","13,10,1,4,18"
637_2023-10-23 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
637_2023-11-13 15:00:00,"[20, 17, 6, 9, 1]","20,17,6,9,1"
637_2024-01-06 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
637_2024-02-07 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
637_2024-06-18 15:00:00,"[18, 6, 15, 8, 5]","18,6,15,8,5"
637_2025-02-03 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
637_2025-02-15 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
637_2025-03-03 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
637_2025-04-10 15:00:00,"[3, 2, 19, 13, 4]","3,2,19,13,4"
637_2025-08-17 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
638_2022-12-16 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
638_2022-12-27 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
638_2023-04-13 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
638_2023-05-01 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
638_2024-01-24 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
638_2024-03-30 15:00:00,"[14, 1, 11, 2, 18]","14,1,11,2,18"
638_2024-05-31 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
638_2024-10-07 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
638_2025-01-20 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
638_2025-06-20 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
638_2025-07-07 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
639_2025-04-17 15:00:00,"[11, 8, 12, 10, 14]","11,8,12,10,14"
639_2025-04-24 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
639_2025-10-11 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
63_2023-01-14 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
63_2023-02-13 15:00:00,"[8, 11, 18, 5, 2]","8,11,18,5,2"
63_2023-02-22 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
63_2023-06-22 15:00:00,"[9, 17, 12, 13, 15]","9,17,12,13,15"
63_2023-11-02 15:00:00,"[1, 14, 7, 12, 13]","1,14,7,12,13"
63_2023-11-18 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
63_2024-01-21 15:00:00,"[12, 1, 11, 7, 9]","12,1,11,7,9"
63_2024-02-14 15:00:00,"[6, 18, 19, 15, 17]","6,18,19,15,17"
63_2024-02-19 15:00:00,"[19, 3, 6, 12, 1]","19,3,6,12,1"
63_2024-06-08 15:00:00,"[5, 18, 2, 8, 1]","5,18,2,8,1"
63_2024-09-18 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
63_2025-01-28 15:00:00,"[10, 13, 4, 11, 16]","10,13,4,11,16"
63_2025-05-09 15:00:00,"[2, 3, 5, 8, 7]","2,3,5,8,7"
63_2025-08-03 15:00:00,"[16, 1, 10, 15, 12]","16,1,10,15,12"
63_2025-11-01 15:00:00,"[4, 13, 10, 12, 17]","4,13,10,12,17"
640_2023-01-04 15:00:00,"[17, 15, 1, 9, 20]","17,15,1,9,20"
640_2023-07-20 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
640_2024-01-17 15:00:00,"[7, 1, 18, 12, 2]","7,1,18,12,2"
640_2024-08-03 15:00:00,"[15, 18, 17, 6, 16]","15,18,17,6,16"
