session_id,services
1863_9,"[1, 14, 7, 12, 13]"
1863_10,"[8, 11, 18, 5, 2]"
1863_11,"[5, 18, 2, 8, 1]"
1863_12,"[5, 18, 2, 8, 1]"
1863_13,"[9, 17, 12, 13, 15]"
1864_0,"[10, 13, 4, 11, 16]"
1864_1,"[14, 1, 11, 2, 18]"
1864_2,"[9, 17, 12, 13, 15]"
1864_3,"[4, 13, 10, 12, 17]"
1864_4,"[10, 13, 4, 11, 16]"
1864_5,"[15, 18, 17, 6, 16]"
1864_6,"[14, 1, 11, 2, 18]"
1865_0,"[10, 13, 4, 11, 16]"
1865_1,"[12, 1, 11, 7, 9]"
1865_2,"[11, 8, 12, 10, 14]"
1865_3,"[14, 1, 11, 2, 18]"
1865_4,"[3, 2, 19, 13, 4]"
1865_5,"[7, 1, 18, 12, 2]"
1865_6,"[9, 17, 12, 13, 15]"
1865_7,"[2, 3, 5, 8, 7]"
1865_8,"[1, 14, 7, 12, 13]"
1866_0,"[17, 15, 1, 9, 20]"
1866_1,"[14, 1, 11, 2, 18]"
1866_2,"[1, 14, 7, 12, 13]"
1866_3,"[20, 17, 6, 9, 8]"
1866_4,"[9, 17, 12, 13, 15]"
1866_5,"[7, 1, 18, 12, 2]"
1866_6,"[2, 3, 5, 8, 7]"
1866_7,"[19, 3, 6, 12, 1]"
1867_0,"[6, 18, 19, 15, 17]"
1867_1,"[6, 18, 19, 15, 17]"
1867_2,"[14, 1, 11, 2, 18]"
1867_3,"[12, 1, 11, 7, 9]"
1867_4,"[12, 1, 11, 7, 9]"
1867_5,"[9, 17, 12, 13, 15]"
1867_6,"[5, 18, 2, 8, 1]"
1867_7,"[18, 6, 15, 8, 5]"
1867_8,"[6, 18, 19, 15, 17]"
1867_9,"[3, 2, 19, 13, 4]"
1867_10,"[9, 17, 12, 13, 15]"
1867_11,"[7, 1, 18, 12, 2]"
1867_12,"[10, 13, 4, 11, 16]"
1868_0,"[20, 17, 6, 9, 3]"
1868_1,"[11, 8, 12, 10, 14]"
1868_2,"[5, 18, 2, 8, 1]"
1868_3,"[17, 15, 1, 9, 20]"
1868_4,"[20, 17, 6, 9, 4]"
1868_5,"[1, 14, 7, 12, 13]"
1868_6,"[17, 15, 1, 9, 20]"
1868_7,"[9, 17, 12, 13, 15]"
1868_8,"[19, 3, 6, 12, 1]"
1869_0,"[14, 1, 11, 2, 18]"
1869_1,"[12, 1, 11, 7, 9]"
1869_2,"[19, 3, 6, 12, 1]"
1869_3,"[11, 8, 12, 10, 14]"
1869_4,"[1, 14, 7, 12, 13]"
1869_5,"[14, 1, 11, 2, 18]"
1870_0,"[14, 1, 11, 2, 18]"
1870_1,"[16, 1, 10, 15, 12]"
1870_2,"[12, 1, 11, 7, 9]"
1870_3,"[2, 3, 5, 8, 7]"
1870_4,"[10, 13, 4, 11, 16]"
1870_5,"[19, 3, 6, 12, 1]"
1870_6,"[2, 3, 5, 8, 7]"
1870_7,"[2, 3, 5, 8, 7]"
1870_8,"[5, 18, 2, 8, 1]"
1870_9,"[7, 1, 18, 12, 2]"
1870_10,"[4, 13, 10, 12, 17]"
1871_0,"[4, 13, 10, 12, 17]"
1871_1,"[10, 13, 4, 11, 16]"
1871_2,"[10, 13, 4, 11, 16]"
1871_3,"[7, 1, 18, 12, 2]"
1871_4,"[11, 8, 12, 10, 14]"
1871_5,"[9, 17, 12, 13, 15]"
1871_6,"[4, 13, 10, 12, 17]"
1871_7,"[20, 17, 6, 9, 16]"
1871_8,"[17, 15, 1, 9, 20]"
1871_9,"[7, 1, 18, 12, 2]"
1871_10,"[14, 1, 11, 2, 18]"
1871_11,"[1, 14, 7, 12, 13]"
1871_12,"[20, 17, 6, 9, 14]"
1871_13,"[14, 1, 11, 2, 18]"
1872_0,"[5, 18, 2, 8, 1]"
1872_1,"[12, 1, 11, 7, 9]"
1872_2,"[7, 1, 18, 12, 2]"
1872_3,"[19, 3, 6, 12, 1]"
1872_4,"[5, 18, 2, 8, 1]"
1872_5,"[17, 15, 1, 9, 20]"
1872_6,"[15, 18, 17, 6, 16]"
1872_7,"[11, 8, 12, 10, 14]"
1872_8,"[19, 3, 6, 12, 1]"
1872_9,"[14, 1, 11, 2, 18]"
1872_10,"[1, 14, 7, 12, 13]"
1872_11,"[4, 13, 10, 12, 17]"
1872_12,"[19, 3, 6, 12, 1]"
1872_13,"[8, 11, 18, 5, 2]"
1873_0,"[4, 13, 10, 12, 17]"
1873_1,"[8, 11, 18, 5, 2]"
1873_2,"[7, 1, 18, 12, 2]"
1873_3,"[19, 3, 6, 12, 1]"
1873_4,"[8, 11, 18, 5, 2]"
1873_5,"[11, 8, 12, 10, 14]"
1873_6,"[19, 3, 6, 12, 1]"
1873_7,"[14, 1, 11, 2, 18]"
1873_8,"[2, 3, 5, 8, 7]"
1874_0,"[19, 3, 6, 12, 1]"
1874_1,"[8, 11, 18, 5, 2]"
1874_2,"[13, 10, 1, 4, 18]"
1874_3,"[11, 8, 12, 10, 14]"
1874_4,"[15, 18, 17, 6, 16]"
1874_5,"[16, 1, 10, 15, 12]"
1874_6,"[16, 1, 10, 15, 12]"
1874_7,"[12, 1, 11, 7, 9]"
1874_8,"[20, 17, 6, 9, 10]"
1874_9,"[18, 6, 15, 8, 5]"
1875_0,"[3, 2, 19, 13, 4]"
1875_1,"[1, 14, 7, 12, 13]"
1875_2,"[18, 6, 15, 8, 5]"
1875_3,"[10, 13, 4, 11, 16]"
1875_4,"[10, 13, 4, 11, 16]"
1875_5,"[16, 1, 10, 15, 12]"
1876_0,"[20, 17, 6, 9, 13]"
1876_1,"[12, 1, 11, 7, 9]"
1876_2,"[17, 15, 1, 9, 20]"
1876_3,"[4, 13, 10, 12, 17]"
1876_4,"[19, 3, 6, 12, 1]"
1876_5,"[16, 1, 10, 15, 12]"
1876_6,"[4, 13, 10, 12, 17]"
1876_7,"[18, 6, 15, 8, 5]"
1876_8,"[2, 3, 5, 8, 7]"
1876_9,"[13, 10, 1, 4, 18]"
1876_10,"[2, 3, 5, 8, 7]"
1877_0,"[13, 10, 1, 4, 18]"
1877_1,"[17, 15, 1, 9, 20]"
1877_2,"[16, 1, 10, 15, 12]"
1877_3,"[19, 3, 6, 12, 1]"
1877_4,"[3, 2, 19, 13, 4]"
1877_5,"[6, 18, 19, 15, 17]"
1877_6,"[8, 11, 18, 5, 2]"
1877_7,"[4, 13, 10, 12, 17]"
1877_8,"[7, 1, 18, 12, 2]"
1877_9,"[12, 1, 11, 7, 9]"
1878_0,"[13, 10, 1, 4, 18]"
1878_1,"[6, 18, 19, 15, 17]"
1878_2,"[8, 11, 18, 5, 2]"
1878_3,"[2, 3, 5, 8, 7]"
1878_4,"[8, 11, 18, 5, 2]"
1878_5,"[15, 18, 17, 6, 16]"
1878_6,"[17, 15, 1, 9, 20]"
1878_7,"[17, 15, 1, 9, 20]"
1878_8,"[17, 15, 1, 9, 20]"
1878_9,"[7, 1, 18, 12, 2]"
1878_10,"[15, 18, 17, 6, 16]"
1878_11,"[16, 1, 10, 15, 12]"
1878_12,"[16, 1, 10, 15, 12]"
1878_13,"[15, 18, 17, 6, 16]"
1878_14,"[8, 11, 18, 5, 2]"
1878_15,"[4, 13, 10, 12, 17]"
1878_16,"[20, 6, 17, 9, 18]"
1878_17,"[4, 13, 10, 12, 17]"
1879_0,"[19, 3, 6, 12, 1]"
1879_1,"[13, 10, 1, 4, 18]"
1879_2,"[1, 14, 7, 12, 13]"
1879_3,"[7, 1, 18, 12, 2]"
1879_4,"[19, 3, 6, 12, 1]"
1879_5,"[15, 18, 17, 6, 16]"
1879_6,"[13, 10, 1, 4, 18]"
1879_7,"[8, 11, 18, 5, 2]"
1879_8,"[5, 18, 2, 8, 1]"
1879_9,"[6, 18, 19, 15, 17]"
1879_10,"[5, 18, 2, 8, 1]"
1879_11,"[6, 18, 19, 15, 17]"
1879_12,"[9, 17, 12, 13, 15]"
1880_0,"[14, 1, 11, 2, 18]"
1880_1,"[20, 17, 6, 9, 7]"
1880_2,"[1, 14, 7, 12, 13]"
1880_3,"[9, 17, 12, 13, 15]"
1880_4,"[9, 11, 17, 12, 13]"
1880_5,"[18, 6, 15, 8, 5]"
1880_6,"[15, 18, 17, 6, 16]"
1880_7,"[12, 1, 11, 7, 9]"
1880_8,"[2, 3, 5, 8, 7]"
1881_0,"[5, 18, 2, 8, 1]"
1881_1,"[18, 6, 15, 8, 5]"
1881_2,"[10, 13, 4, 11, 16]"
1881_3,"[3, 2, 19, 13, 4]"
1881_4,"[11, 8, 12, 10, 14]"
1881_5,"[13, 10, 1, 4, 18]"
1882_0,"[7, 1, 18, 12, 2]"
1882_1,"[7, 1, 18, 12, 2]"
1882_2,"[5, 18, 2, 8, 1]"
1882_3,"[1, 14, 7, 12, 13]"
1882_4,"[8, 11, 18, 5, 2]"
1882_5,"[6, 18, 19, 15, 17]"
1882_6,"[16, 1, 10, 15, 12]"
1882_7,"[10, 13, 4, 11, 16]"
1882_8,"[12, 1, 11, 7, 9]"
1882_9,"[4, 13, 10, 12, 17]"
1882_10,"[1, 14, 7, 12, 13]"
1882_11,"[3, 2, 19, 13, 4]"
1882_12,"[3, 2, 19, 13, 4]"
1883_0,"[7, 1, 18, 12, 2]"
1883_1,"[2, 3, 5, 8, 7]"
1883_2,"[19, 3, 6, 12, 1]"
1883_3,"[14, 1, 11, 2, 18]"
1883_4,"[9, 17, 12, 13, 15]"
1883_5,"[9, 17, 12, 13, 15]"
1883_6,"[10, 13, 4, 11, 16]"
1883_7,"[13, 10, 1, 4, 18]"
1883_8,"[4, 13, 10, 12, 17]"
1884_0,"[10, 13, 4, 11, 16]"
1884_1,"[9, 17, 12, 13, 15]"
1884_2,"[15, 18, 17, 6, 16]"
1884_3,"[20, 17, 6, 9, 7]"
1884_4,"[20, 17, 6, 9, 3]"
1884_5,"[11, 8, 12, 10, 14]"
1884_6,"[15, 18, 17, 6, 16]"
1884_7,"[17, 15, 1, 9, 20]"
1884_8,"[18, 6, 15, 8, 5]"
1884_9,"[7, 1, 18, 12, 2]"
1884_10,"[11, 8, 12, 10, 14]"
1884_11,"[10, 13, 4, 11, 16]"
1884_12,"[6, 18, 19, 15, 17]"
1884_13,"[14, 1, 11, 2, 18]"
1884_14,"[15, 18, 17, 6, 16]"
1884_15,"[15, 18, 17, 6, 16]"
1885_0,"[19, 3, 6, 12, 1]"
1885_1,"[14, 1, 11, 2, 18]"
1885_2,"[4, 13, 10, 12, 17]"
1885_3,"[17, 15, 1, 9, 20]"
1885_4,"[1, 14, 7, 12, 13]"
1885_5,"[19, 3, 6, 12, 1]"
1885_6,"[8, 11, 18, 5, 2]"
1885_7,"[5, 18, 2, 8, 1]"
1885_8,"[16, 1, 10, 15, 12]"
1885_9,"[6, 18, 19, 15, 17]"
1885_10,"[10, 13, 4, 11, 16]"
1885_11,"[11, 8, 12, 10, 14]"
1885_12,"[4, 13, 10, 12, 17]"
1885_13,"[8, 11, 18, 5, 2]"
1886_0,"[7, 1, 18, 12, 2]"
1886_1,"[2, 3, 5, 8, 7]"
1886_2,"[15, 18, 17, 6, 16]"
1886_3,"[4, 13, 10, 12, 17]"
1886_4,"[10, 13, 4, 11, 16]"
1886_5,"[19, 3, 6, 12, 1]"
1886_6,"[19, 3, 6, 12, 1]"
1886_7,"[8, 11, 18, 5, 2]"
1887_0,"[11, 8, 12, 10, 14]"
1887_1,"[20, 17, 6, 9, 18]"
1887_2,"[5, 18, 2, 8, 1]"
1887_3,"[5, 18, 2, 8, 1]"
1887_4,"[2, 3, 5, 8, 7]"
1887_5,"[7, 1, 18, 12, 2]"
1887_6,"[7, 1, 18, 12, 2]"
1887_7,"[9, 17, 12, 13, 15]"
1887_8,"[17, 15, 1, 9, 20]"
1887_9,"[20, 17, 6, 9, 5]"
1887_10,"[13, 10, 1, 4, 18]"
1887_11,"[11, 8, 12, 10, 14]"
1888_0,"[13, 10, 1, 4, 18]"
1888_1,"[13, 10, 1, 4, 18]"
1888_2,"[7, 1, 18, 12, 2]"
1888_3,"[13, 10, 1, 4, 18]"
1888_4,"[7, 1, 18, 12, 2]"
1888_5,"[1, 14, 7, 12, 13]"
1888_6,"[4, 13, 10, 12, 17]"
1888_7,"[16, 1, 10, 15, 12]"
1888_8,"[6, 18, 19, 15, 17]"
1888_9,"[9, 17, 12, 13, 15]"
1888_10,"[2, 3, 5, 8, 7]"
1889_0,"[8, 11, 18, 5, 2]"
1889_1,"[18, 6, 15, 8, 5]"
1889_2,"[14, 1, 11, 2, 18]"
1889_3,"[7, 1, 18, 12, 2]"
1889_4,"[18, 6, 15, 8, 5]"
1889_5,"[11, 8, 12, 10, 14]"
1889_6,"[11, 8, 12, 10, 14]"
1889_7,"[16, 1, 10, 15, 12]"
1890_0,"[2, 3, 5, 8, 7]"
1890_1,"[3, 2, 19, 13, 4]"
1890_2,"[7, 1, 18, 12, 2]"
1890_3,"[6, 18, 19, 15, 17]"
1890_4,"[14, 1, 11, 2, 18]"
1890_5,"[1, 14, 7, 12, 13]"
1890_6,"[9, 17, 12, 13, 15]"
1890_7,"[16, 1, 10, 15, 12]"
1890_8,"[13, 10, 1, 4, 18]"
1890_9,"[17, 15, 1, 9, 20]"
1891_0,"[20, 17, 6, 9, 14]"
1891_1,"[3, 2, 19, 13, 4]"
1891_2,"[12, 1, 11, 7, 9]"
1891_3,"[6, 18, 19, 15, 17]"
1891_4,"[18, 6, 15, 8, 5]"
1891_5,"[17, 15, 1, 9, 20]"
1891_6,"[3, 2, 19, 13, 4]"
1891_7,"[19, 3, 6, 12, 1]"
1891_8,"[1, 14, 7, 12, 13]"
1891_9,"[1, 14, 7, 12, 13]"
1891_10,"[16, 1, 10, 15, 12]"
1891_11,"[11, 8, 12, 10, 14]"
1891_12,"[1, 14, 7, 12, 13]"
1891_13,"[12, 1, 11, 7, 9]"
1891_14,"[9, 17, 12, 13, 15]"
1891_15,"[4, 13, 10, 12, 17]"
1892_0,"[13, 10, 1, 4, 18]"
1892_1,"[10, 13, 4, 11, 16]"
1892_2,"[9, 17, 12, 13, 15]"
1892_3,"[18, 6, 15, 8, 5]"
1892_4,"[12, 1, 11, 7, 9]"
1892_5,"[5, 18, 2, 8, 1]"
1892_6,"[7, 1, 18, 12, 2]"
1892_7,"[2, 3, 5, 8, 7]"
1892_8,"[11, 8, 12, 10, 14]"
1892_9,"[5, 18, 2, 8, 1]"
1892_10,"[15, 18, 17, 6, 16]"
1892_11,"[19, 3, 6, 12, 1]"
1892_12,"[14, 1, 11, 2, 18]"
1893_0,"[13, 10, 1, 4, 18]"
1893_1,"[8, 11, 18, 5, 2]"
1893_2,"[1, 14, 7, 12, 13]"
1893_3,"[11, 8, 12, 10, 14]"
1893_4,"[15, 18, 17, 6, 16]"
1893_5,"[3, 2, 19, 13, 4]"
1893_6,"[7, 1, 18, 12, 2]"
1893_7,"[13, 10, 1, 4, 18]"
1893_8,"[17, 15, 1, 9, 20]"
1893_9,"[17, 15, 1, 9, 20]"
1893_10,"[1, 14, 7, 12, 13]"
1893_11,"[6, 18, 19, 15, 17]"
1893_12,"[16, 1, 10, 15, 12]"
1893_13,"[9, 17, 12, 13, 15]"
1894_0,"[3, 2, 19, 13, 4]"
1894_1,"[18, 6, 15, 8, 5]"
1894_2,"[19, 3, 6, 12, 1]"
1894_3,"[12, 1, 11, 7, 9]"
1894_4,"[6, 18, 19, 15, 17]"
1895_0,"[16, 1, 10, 15, 12]"
1895_1,"[13, 10, 1, 4, 18]"
1895_2,"[7, 1, 18, 12, 2]"
1895_3,"[1, 14, 7, 12, 13]"
1895_4,"[14, 1, 11, 2, 18]"
1895_5,"[2, 3, 5, 8, 7]"
1895_6,"[4, 13, 10, 12, 17]"
1895_7,"[13, 10, 1, 4, 18]"
1895_8,"[1, 14, 7, 12, 13]"
1895_9,"[19, 3, 6, 12, 1]"
1895_10,"[8, 11, 18, 5, 2]"
1895_11,"[2, 3, 5, 8, 7]"
1895_12,"[16, 1, 10, 15, 12]"
1895_13,"[19, 3, 6, 12, 1]"
1896_0,"[3, 2, 19, 13, 4]"
1896_1,"[16, 1, 10, 15, 12]"
1896_2,"[18, 6, 15, 8, 5]"
1896_3,"[17, 15, 1, 9, 20]"
1896_4,"[15, 18, 17, 6, 16]"
1896_5,"[13, 10, 1, 4, 18]"
1896_6,"[13, 10, 1, 4, 18]"
1896_7,"[5, 18, 2, 8, 1]"
1896_8,"[6, 18, 19, 15, 17]"
1896_9,"[5, 18, 2, 8, 1]"
1896_10,"[8, 11, 18, 5, 2]"
1896_11,"[3, 2, 19, 13, 4]"
1896_12,"[4, 13, 10, 12, 17]"
1896_13,"[20, 17, 6, 9, 4]"
1897_0,"[13, 10, 1, 4, 18]"
1897_1,"[11, 8, 12, 10, 14]"
1897_2,"[18, 6, 15, 8, 5]"
1897_3,"[18, 6, 15, 8, 5]"
1897_4,"[13, 10, 1, 4, 18]"
1897_5,"[6, 18, 19, 15, 17]"
1897_6,"[13, 10, 1, 4, 18]"
1897_7,"[17, 15, 1, 9, 20]"
1897_8,"[17, 15, 1, 9, 20]"
1897_9,"[5, 18, 2, 8, 1]"
1897_10,"[12, 1, 11, 7, 9]"
1897_11,"[20, 17, 6, 9, 1]"
1897_12,"[13, 10, 1, 4, 18]"
1898_0,"[10, 13, 4, 11, 16]"
1898_1,"[15, 18, 17, 6, 16]"
1898_2,"[3, 2, 19, 13, 4]"
1898_3,"[14, 1, 11, 2, 18]"
1898_4,"[1, 14, 7, 12, 13]"
1898_5,"[20, 17, 6, 9, 1]"
1898_6,"[10, 13, 4, 11, 16]"
1898_7,"[16, 1, 10, 15, 12]"
1899_0,"[15, 18, 17, 6, 16]"
1899_1,"[5, 18, 2, 8, 1]"
1899_2,"[14, 1, 11, 2, 18]"
1899_3,"[16, 1, 10, 15, 12]"
1899_4,"[5, 18, 2, 8, 1]"
1899_5,"[15, 18, 17, 6, 16]"
1899_6,"[11, 8, 12, 10, 14]"
1899_7,"[1, 14, 7, 12, 13]"
1899_8,"[15, 18, 17, 6, 16]"
1899_9,"[8, 11, 18, 5, 2]"
1899_10,"[13, 10, 1, 4, 18]"
1900_0,"[1, 14, 7, 12, 13]"
1900_1,"[9, 17, 12, 13, 15]"
1900_2,"[14, 1, 11, 2, 18]"
1900_3,"[20, 17, 6, 9, 1]"
1900_4,"[12, 1, 11, 7, 9]"
1900_5,"[19, 3, 6, 12, 1]"
1900_6,"[12, 1, 11, 7, 9]"
1901_0,"[4, 13, 10, 12, 17]"
1901_1,"[10, 13, 4, 11, 16]"
1901_2,"[13, 10, 1, 4, 18]"
1901_3,"[12, 1, 11, 7, 9]"
1901_4,"[8, 11, 18, 5, 2]"
1901_5,"[1, 14, 7, 12, 13]"
1902_0,"[13, 10, 1, 4, 18]"
1902_1,"[4, 13, 10, 12, 17]"
1902_2,"[6, 18, 19, 15, 17]"
1902_3,"[12, 1, 11, 7, 9]"
1902_4,"[5, 18, 2, 8, 1]"
1902_5,"[2, 3, 5, 8, 7]"
1902_6,"[16, 1, 10, 15, 12]"
1903_0,"[9, 17, 12, 13, 15]"
1903_1,"[12, 1, 11, 7, 9]"
1903_2,"[16, 1, 10, 15, 12]"
1903_3,"[16, 1, 10, 15, 12]"
1903_4,"[14, 1, 11, 2, 18]"
1903_5,"[14, 1, 11, 2, 18]"
1903_6,"[14, 1, 11, 2, 18]"
1903_7,"[8, 11, 18, 5, 2]"
1903_8,"[19, 3, 6, 12, 1]"
1904_0,"[15, 18, 17, 6, 16]"
1904_1,"[12, 1, 11, 7, 9]"
1904_2,"[9, 17, 12, 13, 15]"
1904_3,"[3, 2, 19, 13, 4]"
1904_4,"[17, 15, 1, 9, 20]"
1904_5,"[19, 3, 6, 12, 1]"
1904_6,"[7, 1, 18, 12, 2]"
1904_7,"[14, 1, 11, 2, 18]"
1905_0,"[16, 1, 10, 15, 12]"
1905_1,"[18, 6, 15, 8, 5]"
1905_2,"[18, 6, 15, 8, 5]"
1905_3,"[19, 3, 6, 12, 1]"
1905_4,"[19, 3, 6, 12, 1]"
1905_5,"[7, 1, 18, 12, 2]"
1905_6,"[1, 14, 7, 12, 13]"
1905_7,"[7, 1, 18, 12, 2]"
1905_8,"[3, 2, 19, 13, 4]"
1906_0,"[13, 10, 1, 4, 18]"
1906_1,"[6, 18, 19, 15, 17]"
1906_2,"[4, 13, 10, 12, 17]"
1906_3,"[1, 14, 7, 12, 13]"
1906_4,"[3, 2, 19, 13, 4]"
1906_5,"[20, 17, 6, 9, 8]"
1906_6,"[11, 8, 12, 10, 14]"
1906_7,"[19, 3, 6, 12, 1]"
1907_0,"[18, 6, 15, 8, 5]"
1907_1,"[18, 6, 15, 8, 5]"
1907_2,"[8, 11, 18, 5, 2]"
1907_3,"[9, 17, 12, 13, 15]"
1907_4,"[12, 1, 11, 7, 9]"
1907_5,"[15, 18, 17, 6, 16]"
1907_6,"[16, 1, 10, 15, 12]"
1907_7,"[9, 17, 12, 13, 15]"
1907_8,"[4, 13, 10, 12, 17]"
1907_9,"[9, 17, 12, 13, 15]"
1908_0,"[14, 1, 11, 2, 18]"
1908_1,"[16, 1, 10, 15, 12]"
1908_2,"[3, 2, 19, 13, 4]"
1908_3,"[19, 3, 6, 12, 1]"
1908_4,"[8, 11, 18, 5, 2]"
1908_5,"[18, 6, 15, 8, 5]"
1908_6,"[15, 18, 17, 6, 16]"
1908_7,"[2, 3, 5, 8, 7]"
1908_8,"[11, 8, 12, 10, 14]"
1909_0,"[3, 2, 19, 13, 4]"
1909_1,"[4, 13, 10, 12, 17]"
1909_2,"[11, 8, 12, 10, 14]"
1909_3,"[12, 1, 11, 7, 9]"
1909_4,"[17, 15, 1, 9, 20]"
1909_5,"[10, 13, 4, 11, 16]"
1909_6,"[8, 11, 18, 5, 2]"
1909_7,"[13, 10, 1, 4, 18]"
1910_0,"[1, 14, 7, 12, 13]"
1910_1,"[16, 1, 10, 15, 12]"
1910_2,"[5, 18, 2, 8, 1]"
1910_3,"[4, 13, 10, 12, 17]"
1910_4,"[10, 13, 4, 11, 16]"
1910_5,"[19, 3, 6, 12, 1]"
1910_6,"[20, 17, 6, 9, 8]"
1910_7,"[10, 13, 4, 11, 16]"
1910_8,"[12, 1, 11, 7, 9]"
1911_0,"[5, 18, 2, 8, 1]"
1911_1,"[4, 13, 10, 12, 17]"
1911_2,"[6, 18, 19, 15, 17]"
1911_3,"[9, 17, 12, 13, 15]"
1911_4,"[7, 1, 18, 12, 2]"
1911_5,"[2, 3, 5, 8, 7]"
1911_6,"[6, 18, 19, 15, 17]"
1911_7,"[5, 18, 2, 8, 1]"
1911_8,"[18, 6, 15, 8, 5]"
1911_9,"[6, 18, 19, 15, 17]"
1911_10,"[7, 1, 18, 12, 2]"
1911_11,"[6, 18, 19, 15, 17]"
1911_12,"[18, 6, 15, 8, 5]"
1911_13,"[18, 6, 15, 8, 5]"
1911_14,"[1, 14, 7, 12, 13]"
1912_0,"[7, 1, 18, 12, 2]"
1912_1,"[3, 2, 19, 13, 4]"
1912_2,"[10, 13, 4, 11, 16]"
1912_3,"[19, 3, 6, 12, 1]"
1912_4,"[10, 13, 4, 11, 16]"
1912_5,"[6, 18, 19, 15, 17]"
1912_6,"[16, 1, 10, 15, 12]"
1912_7,"[12, 1, 11, 7, 9]"
1912_8,"[18, 6, 15, 8, 5]"
1913_0,"[19, 3, 6, 12, 1]"
1913_1,"[2, 3, 5, 8, 7]"
1913_2,"[10, 13, 4, 11, 16]"
1913_3,"[2, 3, 5, 8, 7]"
1913_4,"[17, 15, 1, 9, 20]"
1913_5,"[12, 1, 11, 7, 9]"
1914_0,"[9, 17, 12, 13, 15]"
1914_1,"[2, 3, 5, 8, 7]"
1914_2,"[14, 1, 11, 2, 18]"
1914_3,"[19, 3, 6, 12, 1]"
1914_4,"[18, 6, 15, 8, 5]"
1914_5,"[6, 18, 19, 15, 17]"
1914_6,"[9, 17, 12, 13, 15]"
1914_7,"[19, 3, 6, 12, 1]"
1914_8,"[11, 8, 12, 10, 14]"
1914_9,"[11, 8, 12, 10, 14]"
1914_10,"[9, 17, 12, 13, 15]"
1914_11,"[11, 8, 12, 10, 14]"
1914_12,"[12, 1, 11, 7, 9]"
1915_0,"[9, 17, 12, 13, 15]"
1915_1,"[6, 18, 19, 15, 17]"
1915_2,"[5, 18, 2, 8, 1]"
1915_3,"[4, 13, 10, 12, 17]"
1915_4,"[16, 1, 10, 15, 12]"
1915_5,"[5, 18, 2, 8, 1]"
1915_6,"[18, 6, 15, 8, 5]"
1915_7,"[6, 18, 19, 15, 17]"
1915_8,"[13, 10, 1, 4, 18]"
1915_9,"[19, 3, 6, 12, 1]"
1915_10,"[6, 18, 19, 15, 17]"
1915_11,"[8, 11, 18, 5, 2]"
1915_12,"[16, 1, 10, 15, 12]"
1916_0,"[7, 1, 18, 12, 2]"
1916_1,"[12, 1, 11, 7, 9]"
1916_2,"[1, 14, 7, 12, 13]"
1916_3,"[18, 6, 15, 8, 5]"
1916_4,"[8, 11, 18, 5, 2]"
1916_5,"[14, 1, 11, 2, 18]"
1916_6,"[20, 17, 6, 9, 5]"
1916_7,"[14, 1, 11, 2, 18]"
1916_8,"[11, 8, 12, 10, 14]"
1916_9,"[9, 17, 12, 13, 15]"
1916_10,"[19, 3, 6, 12, 1]"
1917_0,"[11, 8, 12, 10, 14]"
1917_1,"[10, 13, 4, 11, 16]"
1917_2,"[19, 3, 6, 12, 1]"
1917_3,"[14, 1, 11, 2, 18]"
1917_4,"[15, 18, 17, 6, 16]"
1917_5,"[14, 1, 11, 2, 18]"
1917_6,"[1, 14, 7, 12, 13]"
1918_0,"[5, 18, 2, 8, 1]"
1918_1,"[9, 17, 12, 13, 15]"
1918_2,"[15, 18, 17, 6, 16]"
1918_3,"[6, 18, 19, 15, 17]"
1918_4,"[17, 15, 1, 9, 20]"
1918_5,"[13, 10, 1, 4, 18]"
1918_6,"[20, 17, 6, 9, 19]"
1918_7,"[5, 18, 2, 8, 1]"
1918_8,"[3, 2, 19, 13, 4]"
1918_9,"[9, 17, 12, 13, 15]"
1918_10,"[6, 18, 19, 15, 17]"
1918_11,"[16, 1, 10, 15, 12]"
1918_12,"[13, 10, 1, 4, 18]"
1918_13,"[5, 18, 2, 8, 1]"
1918_14,"[12, 1, 11, 7, 9]"
1919_0,"[4, 13, 10, 12, 17]"
1919_1,"[10, 13, 4, 11, 16]"
1919_2,"[9, 17, 12, 13, 15]"
1919_3,"[14, 1, 11, 2, 18]"
1919_4,"[15, 18, 17, 6, 16]"
1919_5,"[3, 2, 19, 13, 4]"
1919_6,"[1, 14, 7, 12, 13]"
1919_7,"[5, 18, 2, 8, 1]"
1919_8,"[4, 13, 10, 12, 17]"
1920_0,"[1, 14, 7, 12, 13]"
1920_1,"[10, 13, 4, 11, 16]"
1920_2,"[12, 1, 11, 7, 9]"
1920_3,"[11, 8, 12, 10, 14]"
1920_4,"[8, 11, 18, 5, 2]"
1920_5,"[1, 14, 7, 12, 13]"
1920_6,"[11, 8, 12, 10, 14]"
1920_7,"[12, 1, 11, 7, 9]"
1920_8,"[15, 18, 17, 6, 16]"
1921_0,"[6, 18, 19, 15, 17]"
1921_1,"[1, 14, 7, 12, 13]"
1921_2,"[20, 17, 6, 9, 7]"
1921_3,"[18, 6, 15, 8, 5]"
1921_4,"[17, 15, 1, 9, 20]"
1921_5,"[3, 2, 19, 13, 4]"
1921_6,"[5, 18, 2, 8, 1]"
1921_7,"[1, 14, 7, 12, 13]"
1922_0,"[7, 1, 18, 12, 2]"
1922_1,"[8, 11, 18, 5, 2]"
1922_2,"[11, 8, 12, 10, 14]"
1922_3,"[18, 6, 15, 8, 5]"
1922_4,"[8, 11, 18, 5, 2]"
1923_0,"[10, 13, 4, 11, 16]"
